duration,board,cpu,ram,gpu
0.03853750228881836,5520.0,919.0,1516.0,1456.0
0.043784141540527344,5673.0,919.0,1612.0,1533.0
0.04288482666015625,5788.0,843.0,1705.0,1610.0
0.044447898864746094,5942.0,766.0,1763.0,1686.0
0.045114755630493164,6018.0,766.0,1840.0,1686.0
0.041586875915527344,6133.0,689.0,1897.0,1762.0
0.0382380485534668,6287.0,689.0,1974.0,1839.0
0.03810429573059082,6363.0,612.0,2012.0,1839.0
0.039278268814086914,6478.0,612.0,2070.0,1916.0
0.03938579559326172,6552.0,612.0,2108.0,1992.0
0.042440176010131836,6629.0,612.0,2146.0,1992.0
0.04246878623962402,6591.0,612.0,2146.0,1992.0
0.04453229904174805,6667.0,536.0,2165.0,1992.0
0.04453301429748535,6629.0,536.0,2165.0,1992.0
0.042983055114746094,6667.0,536.0,2185.0,1992.0
0.042558908462524414,6706.0,536.0,2185.0,1992.0
0.04302811622619629,6744.0,459.0,2204.0,2069.0
0.03854632377624512,6782.0,459.0,2223.0,2069.0
0.03870129585266113,6820.0,459.0,2242.0,2069.0
0.04149198532104492,6859.0,459.0,2261.0,2069.0
0.039049386978149414,6897.0,459.0,2280.0,2145.0
0.039403438568115234,6935.0,459.0,2300.0,2145.0
0.04354667663574219,6935.0,459.0,2280.0,2145.0
0.0442194938659668,6935.0,459.0,2280.0,2145.0
0.043062686920166016,6897.0,459.0,2280.0,2145.0
0.04265856742858887,6897.0,459.0,2300.0,2145.0
0.043949127197265625,6897.0,459.0,2300.0,2145.0
0.043105125427246094,6897.0,459.0,2300.0,2145.0
0.038378000259399414,6935.0,459.0,2300.0,2145.0
0.03857278823852539,6935.0,459.0,2319.0,2145.0
0.03809332847595215,6935.0,459.0,2319.0,2145.0
0.03807950019836426,7012.0,459.0,2338.0,2145.0
0.03806138038635254,7012.0,459.0,2357.0,2145.0
0.04303097724914551,7012.0,459.0,2357.0,2145.0
0.043489694595336914,7012.0,459.0,2338.0,2145.0
0.043233633041381836,6974.0,459.0,2338.0,2145.0
0.04423093795776367,6974.0,459.0,2338.0,2145.0
0.04508018493652344,6935.0,459.0,2319.0,2145.0
0.04442620277404785,6897.0,459.0,2319.0,2145.0
0.04449772834777832,6897.0,459.0,2300.0,2145.0
0.04539155960083008,6897.0,459.0,2300.0,2145.0
0.04415559768676758,6859.0,459.0,2300.0,2069.0
0.04474663734436035,6820.0,459.0,2280.0,2069.0
0.04181075096130371,6820.0,459.0,2280.0,2069.0
0.03807377815246582,6859.0,383.0,2300.0,2069.0
0.040044307708740234,6897.0,459.0,2319.0,2069.0
0.038223981857299805,6935.0,459.0,2319.0,2145.0
0.038922786712646484,6974.0,459.0,2338.0,2145.0
0.039377450942993164,7012.0,459.0,2338.0,2145.0
0.045850276947021484,6974.0,459.0,2338.0,2145.0
0.04420971870422363,6897.0,459.0,2319.0,2069.0
0.04561734199523926,6897.0,459.0,2300.0,2069.0
0.044422149658203125,6820.0,459.0,2319.0,1992.0
0.04414534568786621,6859.0,459.0,2300.0,2069.0
0.03765678405761719,6897.0,459.0,2319.0,2069.0
0.037557363510131836,6935.0,459.0,2319.0,2145.0
0.03840470314025879,7012.0,459.0,2338.0,2145.0
0.040160417556762695,7012.0,459.0,2338.0,2145.0
0.03821897506713867,7012.0,459.0,2338.0,2145.0
0.04018855094909668,7012.0,459.0,2357.0,2145.0
0.04251241683959961,7012.0,459.0,2338.0,2145.0
0.044053077697753906,6935.0,459.0,2338.0,2145.0
0.045917510986328125,6897.0,459.0,2319.0,2069.0
0.04479503631591797,6859.0,383.0,2319.0,2069.0
0.042771339416503906,6820.0,383.0,2300.0,2069.0
0.037424564361572266,6859.0,383.0,2319.0,2069.0
0.039710044860839844,6897.0,383.0,2338.0,2145.0
0.03934335708618164,6935.0,383.0,2338.0,2145.0
0.03899383544921875,6935.0,383.0,2338.0,2145.0
0.039899349212646484,6974.0,383.0,2338.0,2145.0
0.04314279556274414,6935.0,459.0,2338.0,2145.0
0.04248189926147461,6897.0,459.0,2319.0,2145.0
0.04220271110534668,6897.0,383.0,2319.0,2145.0
0.04453873634338379,6859.0,383.0,2319.0,2145.0
0.04540753364562988,6859.0,383.0,2300.0,2145.0
0.04092979431152344,6859.0,383.0,2300.0,2069.0
0.03904008865356445,6897.0,383.0,2319.0,2145.0
0.04125380516052246,6897.0,383.0,2338.0,2145.0
0.039103031158447266,6935.0,383.0,2338.0,2145.0
0.04080915451049805,6935.0,383.0,2338.0,2145.0
0.03999471664428711,6935.0,459.0,2338.0,2145.0
0.03795027732849121,6935.0,459.0,2338.0,2145.0
0.03931236267089844,6974.0,459.0,2338.0,2145.0
0.04161524772644043,6974.0,459.0,2338.0,2145.0
0.0405123233795166,7012.0,459.0,2357.0,2145.0
0.03999757766723633,6974.0,383.0,2357.0,2145.0
0.043160438537597656,6935.0,459.0,2338.0,2145.0
0.047495365142822266,6974.0,459.0,2338.0,2145.0
0.0439610481262207,6820.0,459.0,2319.0,2069.0
0.04280519485473633,6859.0,459.0,2300.0,2145.0
0.0433804988861084,6859.0,459.0,2300.0,2145.0
0.04549288749694824,6859.0,459.0,2300.0,2145.0
0.03907489776611328,6859.0,459.0,2300.0,2145.0
0.03925442695617676,6897.0,459.0,2300.0,2145.0
0.040604352951049805,6897.0,459.0,2300.0,2145.0
0.038013458251953125,6935.0,459.0,2319.0,2145.0
0.03848385810852051,6974.0,459.0,2338.0,2145.0
0.04477953910827637,6974.0,459.0,2338.0,2145.0
0.04519462585449219,6935.0,459.0,2338.0,2145.0

